,last_update,pub_key,alias,addresses,color,features.0.name,features.0.is_required,features.0.is_known,features.5.name,features.5.is_required,features.5.is_known,features.7.name,features.7.is_required,features.7.is_known,features.9.name,features.9.is_required,features.9.is_known,features.13.name,features.13.is_required,features.13.is_known,features.15.name,features.15.is_required,features.15.is_known,features.17.name,features.17.is_required,features.17.is_known,outCount,outCapacity,inCount,inCapacity,chCount
46,1672514419,02d75c47f47f5b0547fecd429d49d88ae29b8ad4a99594408c154f3dfdbb1b660a,02d75c47f47f5b0547fe,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,7000000.0,0.0,0.0,2.0
48,1672243288,02d920c4ef3c515561b5cdfebd1c6f94187d430239be10cfcb60d348bcb2a42762,02d920c4ef3c515561b5,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,2000000.0,0.0,0.0,2.0
61,1671752002,0309b902f259aa876ecbc3e8e93fa05b84d106e7fdaa82d714b13dc13f7865a036,0309b902f259aa876ecb,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,40000000.0,0.0,0.0,1.0
64,1665668947,0321409b9e57026aefb4adda6ebd4cca3097ab46ff0b152bdb947c3702b1628e91,0321409b9e57026aefb4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,1000000.0,0.0,0.0,1.0
19,0,024f2e17067902c2f7d7bf3caa5a3f208c2b7a37602ce01882d468fb86ae20b52d,,[],#000000,,,,,,,,,,,,,,,,,,,,,,1.0,5000000.0,0.0,0.0,1.0
18,1672389991,024edffad59cb45807362a80e11147677dd00076a1272e2756ec84e01e1554b11c,024edffad59cb4580736,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,5000000.0,0.0,0.0,1.0
105,1671747372,03ce1a9762a761137eef99e7d80433149a4b0f1704ddc18e2a9b28dcc306b61607,03ce1a9762a761137eef,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,5000000.0,1.0
17,1671846558,024850801640955431343b6c831d59beba4cdb909642034ad3e9a62d06ab9548c0,02485080164095543134,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,200000.0,0.0,0.0,1.0
107,1620879244,03d29d88ed769a6f040e74788571299f16c0d46a1831277c7bbf7679750a941568,03d29d88ed769a6f040e,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,200000.0,1.0
63,1672506338,0318fe468a8bd7374b49c3f8f3bdc4c68ef670d0982ad54dad84bea5304b6f39df,0318fe468a8bd7374b49,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,0.0,0.0,1.0
15,1671333013,024600f39445b258e3efed8fb1cd70ad84a5911ebcbc21835106c1f3301fcd693c,024600f39445b258e3ef,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,1000000.0,0.0,0.0,1.0
14,1672481379,02441c0826d264328eac5e70832b96f80dd9634d78a5b5e92b55dd44fc2f8d30a1,02441c0826d264328eac,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,1000000.0,0.0,0.0,1.0
51,0,02e4bb0375428abad490c8988c4eec2f6622914fd0ef3ced3508c22421bba2ad9e,,[],#000000,,,,,,,,,,,,,,,,,,,,,,1.0,3000000.0,0.0,0.0,1.0
59,0,02f9bb85c9e1a85d91cc9fc833d6d03721ba66cd90ac59f45a1677e077ecadc024,,[],#000000,,,,,,,,,,,,,,,,,,,,,,1.0,5000000.0,0.0,0.0,1.0
60,0,030974578662f7d2a3b070b70b41f3ba154e711ce07dffcce713a818070036b694,,[],#000000,,,,,,,,,,,,,,,,,,,,,,1.0,5000000.0,0.0,0.0,1.0
49,1671901865,02dae949be211a47b0c909a28fbee900180e88e484e803b38e8c2b09f4946d44c4,02dae949be211a47b0c9,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,1000000.0,0.0,0.0,1.0
5,1613278657,021c3fe413817e2ee373c62e11467a0b6a82b54db8921eeea23e5b64068cac4e1d,021c3fe413817e2ee373,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,596188.0,1.0
4,1659615174,021b2459b6ee500f5497fe9c54af0ad00d87c0d2973254c01cd02acb4e67865d7c,021b2459b6ee500f5497,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,100000000.0,0.0,0.0,1.0
117,1672515207,03ef9151fd59266e87374dcaa57293118a10bf84eaa8695f6345258b8b6db314c2,03ef9151fd59266e8737,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,10000000.0,1.0
3,1672325013,02195d6dd885fec08a57a9a7d977d0a1ea6fa4a1bcebfb163339195fce8cb03d31,02195d6dd885fec08a57,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,1500000.0,0.0,0.0,1.0
52,1671906515,02e555629de96ac697782457905bb8513216447c31f193921c2b56c2a396518981,02e555629de96ac69778,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,0.0,0.0,1.0
120,1672527055,03f65fadbbcede3f83c9f5c794ae9fdc3c568bf89f90721b5046fa6781d9bd3320,03f65fadbbcede3f83c9,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,100000.0,1.0
121,0,03f94a7237adc3caf0479403a66aacbff9d0e70c1a4ad4631e8e5aeab982eba2f0,,[],#000000,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,2000000.0,1.0
122,1672521459,03fd9b0688ebf5d648a347e0ea097b0391341dda57e2a698f14018412ad382ec5e,03fd9b0688ebf5d648a3,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,10000000.0,1.0
123,1617361256,03fed78c47189c16f829de6869330f4ac38050eee4e3f460b22da676808e3c88a6,03fed78c47189c16f829,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,20000000.0,1.0
101,1672183291,03c0533d3cbffeaa32fde5869ef0fa8d5d6c4890b4e247bd95a60704a936eca7fc,03c0533d3cbffeaa32fd,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,10000000.0,1.0
72,1671812985,033c29570e442d4567743c38456aaf7716c35852353926832327aefb9ee4592476,033c29570e442d456774,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,8000000.0,0.0,0.0,1.0
99,0,03b40d974404d0077e35eb189f99aa407476245d97676576cefa723f04f8a1b8b3,,[],#000000,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,10000000.0,1.0
42,1671526833,02c2a78d7e8426dadf87cc2c0f6bec076b2ded6fa37dfe3123ab0a0122bdcc9c01,02c2a78d7e8426dadf87,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,5000000.0,0.0,0.0,1.0
40,0,02bd1a9a2646830b382af62410e7c37cf7710ef0f973e5e18cdc6e6d64b040a24f,,[],#000000,,,,,,,,,,,,,,,,,,,,,,1.0,20000000.0,0.0,0.0,1.0
45,1672488352,02d747d515a8d23fa0b586a976ed0c7d1ab7b40ab5d15223497ccc399b248e3186,02d747d515a8d23fa0b5,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,100000.0,0.0,0.0,1.0
77,0,0349304a72d071eb013b2ed7c3f1236dcb5572855495d48c61250dbd3907a2d95a,,[],#000000,,,,,,,,,,,,,,,,,,,,,,1.0,5000000.0,0.0,0.0,1.0
69,1672493072,03351d2040f227583a8864440c35f89e898bb7702c9756414c686217f98e574f24,03351d2040f227583a88,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,0.0,0.0,1.0
47,1672519995,02d7cd0d86afec9921af948998c8788cea7b81bb7c1b567a32b646feb86d88863d,02d7cd0d86afec9921af,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,0.0,0.0,1.0
82,1672508713,0362c993b027256a45333ac664f112fd78bb9e730acae0b315782638b48bdd68ca,0362c993b027256a4533,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,1000000.0,1.0
83,1612114862,036527574e74b3d12ec4875d4d8004a6c35a01bd18fe87c21fd4d98be3572ad83e,036527574e74b3d12ec4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,594682.0,0.0,0.0,1.0
33,1671436877,0296fd737dfa6314c8be118633992fc8f773348fb62bba2a65acd28d7a039154e5,0296fd737dfa6314c8be,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,0.0,0.0,1.0
32,1652305708,02949084e91a451134a7e9910dda0f2ade46c552e913e0429f90ce307ebaa87db2,02949084e91a451134a7,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,1000000.0,1.0
86,1672363290,036a54d7f89f440c0a40df55110e47c0f337dc1414aac497a861cd1c5de82cd468,036a54d7f89f440c0a40,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,50000000.0,0.0,0.0,1.0
30,1672500461,029000bb2caec4e7c07659adfeb7c5dc4995d7b2348313f846145549da32b01b55,029000bb2caec4e7c076,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,3350000.0,0.0,0.0,1.0
88,0,036fa0dcbeb7d0e2947a7e9a3128d4a44d9af5b00daf9ca0a6c0724f4da4c1cbe9,,[],#000000,,,,,,,,,,,,,,,,,,,,,,1.0,12000000.0,0.0,0.0,1.0
89,0,037603c8c2cdedb9f9f188f046cc0686fa8a0dafb89395106e6dcea659c1d9445e,,[],#000000,,,,,,,,,,,,,,,,,,,,,,1.0,19000000.0,0.0,0.0,1.0
53,1619945829,02e854b2d824a06ac691a198787ee7904a48683e0ba4eba407b533e457c820f799,02e854b2d824a06ac691,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,2995984.0,0.0,0.0,1.0
28,1672169103,028941b671b47cedf51c2367f234b060404e1d7487af885b7ff36bfe77ed1f7ee1,028941b671b47cedf51c,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,4000000.0,0.0,0.0,1.0
26,1672222207,0286b28d821f0f1d134ac28580b72e17df8fe727c6df7ccea9d4fc4ae0697e485e,0286b28d821f0f1d134a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,9900000.0,0.0,0.0,1.0
25,0,0282df350084f7bb5ec5ee22690eab23378ea0278a73806e997c4be6ac8fa13c96,,[],#000000,,,,,,,,,,,,,,,,,,,,,,1.0,179997490.0,0.0,0.0,1.0
94,1672111248,0394934344798c13449330051afb9b2f3a464bdccba5ac05105f99d2e03d23fae7,0394934344798c134493,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,1000000.0,0.0,0.0,1.0
24,1596958725,027d489e4cfe55b8a10f29bf1a7cd779a827d90a94d3bb160e0772dc6316875bba,Let there be Guang,"[{'network': 'tcp', 'addr': '172.86.124.234:9735'}]",#7fffd4,,,,,,,,,,tlv-onion,False,True,static-remote-key,False,True,,,,,,,0.0,0.0,1.0,100000000.0,1.0
23,1671383674,0278cd2670f3458a303703aa7711688482afd25efa000f38b39ed3bd755137351b,0278cd2670f3458a3037,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,0.0,0.0,1.0
22,1671517779,027894f99a67baaf712dc4c84eeb4fdd997f8abd7c67836cc9c01464f4296fd5d0,027894f99a67baaf712d,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,5000000.0,0.0,0.0,1.0
98,1671569854,03afe64e598f03c964b752f56183ea85c74ceee6b311ba273091e6d6a2af632398,03afe64e598f03c964b7,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,100000.0,0.0,0.0,1.0
