,last_update,pub_key,alias,addresses,color,features.0.name,features.0.is_required,features.0.is_known,features.5.name,features.5.is_required,features.5.is_known,features.7.name,features.7.is_required,features.7.is_known,features.9.name,features.9.is_required,features.9.is_known,features.13.name,features.13.is_required,features.13.is_known,features.15.name,features.15.is_required,features.15.is_known,features.17.name,features.17.is_required,features.17.is_known,outCount,outCapacity,inCount,inCapacity,chCount
9,1673782004,02195d6dd885fec08a57a9a7d977d0a1ea6fa4a1bcebfb163339195fce8cb03d31,02195d6dd885fec08a57,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,1500000.0,0.0,0.0,1.0
169,1671569854,03afe64e598f03c964b752f56183ea85c74ceee6b311ba273091e6d6a2af632398,03afe64e598f03c964b7,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,100000.0,0.0,0.0,1.0
171,0,03b40d974404d0077e35eb189f99aa407476245d97676576cefa723f04f8a1b8b3,,[],#000000,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,10000000.0,1.0
8,1685026935,0214e4891f996722e7c3462c9313b0cc1763eb009ac8501d823fd785f180e22c17,0214e4891f996722e7c3,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,0.0,0.0,1.0
174,1683491662,03c0533d3cbffeaa32fde5869ef0fa8d5d6c4890b4e247bd95a60704a936eca7fc,03c0533d3cbffeaa32fd,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,10000000.0,1.0
12,1613278657,021c3fe413817e2ee373c62e11467a0b6a82b54db8921eeea23e5b64068cac4e1d,021c3fe413817e2ee373,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,596188.0,1.0
6,1673862110,020e03f3c318abfac78ae77da75d609774813fbb99c28530ab5ef852b168381aa7,020e03f3c318abfac78a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,40000000.0,0.0,0.0,1.0
128,1683332072,0336812c1f90dd9400dc023b9cdc62dd02d7da3ac32b4bbb36366c2d87adbe3756,0336812c1f90dd9400dc,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,100000.0,0.0,0.0,1.0
158,1680464493,038385e8b8c0a46e4759bdb3aff2b689642a90a53e3497f12a1726a3cd1716104c,038385e8b8c0a46e4759,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,100000.0,0.0,0.0,1.0
69,0,02949084e91a451134a7e9910dda0f2ade46c552e913e0429f90ce307ebaa87db2,,[],#000000,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1000000.0,1.0
38,1675762729,024edffad59cb45807362a80e11147677dd00076a1272e2756ec84e01e1554b11c,024edffad59cb4580736,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,5000000.0,0.0,0.0,1.0
85,1671526833,02c2a78d7e8426dadf87cc2c0f6bec076b2ded6fa37dfe3123ab0a0122bdcc9c01,02c2a78d7e8426dadf87,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,5000000.0,0.0,0.0,1.0
39,0,024f2e17067902c2f7d7bf3caa5a3f208c2b7a37602ce01882d468fb86ae20b52d,,[],#000000,,,,,,,,,,,,,,,,,,,,,,1.0,5000000.0,0.0,0.0,1.0
82,1675258652,02bd1a9a2646830b382af62410e7c37cf7710ef0f973e5e18cdc6e6d64b040a24f,02bd1a9a2646830b382a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,20000000.0,0.0,0.0,1.0
80,1681621275,02b45ec18b5d3b64ced37c2e0378afe288bc0e5d356d51cc3582a7ba79d102c344,02b45ec18b5d3b64ced3,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,9000000.0,0.0,0.0,1.0
79,1684158090,02b1772b04520ee3911f1366bc5eb60a582c6acf10fe538dff5098070e143f1fde,02b1772b04520ee3911f,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,1000000.0,0.0,0.0,1.0
74,1684072994,02a702ba822ee59781640493c0c8e54a9e5785698e28665824f5e8fe9a3e9a4564,02a702ba822ee5978164,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,9000000.0,0.0,0.0,1.0
72,1680382964,02a2b48dd30ec8e76067402246e15396f7d73d1aa2a8befd19d301a2ecf94830d9,02a2b48dd30ec8e76067,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,12500000.0,0.0,0.0,1.0
71,1684155388,02a1f4b2adbfa36c85be1dd1de23c936269495a972402468fd54e5d0a319cfe3dc,02a1f4b2adbfa36c85be,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,20000000.0,0.0,0.0,1.0
70,1684055328,0296fd737dfa6314c8be118633992fc8f773348fb62bba2a65acd28d7a039154e5,0296fd737dfa6314c8be,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,0.0,0.0,1.0
43,1611599533,025a0021382d8263551423f783fe931c03b13dd215ea9ed8eac91f9d81f99d1775,025a0021382d82635514,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,2154804.0,0.0,0.0,1.0
19,1683751761,0226d2ec91ac6cfe77b95a3672321d270f124cba85a1f84aeb9ab15f147537b2e0,0226d2ec91ac6cfe77b9,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,1000000.0,0.0,0.0,1.0
66,1683913980,0290a8a6150796ac7cce9399b4047703498fd035c8dbaf7cc83e4392557b5a162e,0290a8a6150796ac7cce,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,1000000.0,0.0,0.0,1.0
63,1674307137,028daee22fae4faecd2c118fda4be913aca40d1e39f408547f5ce9f6d0a5bacdcb,028daee22fae4faecd2c,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,4000000.0,0.0,0.0,1.0
59,1672222207,0286b28d821f0f1d134ac28580b72e17df8fe727c6df7ccea9d4fc4ae0697e485e,0286b28d821f0f1d134a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,9900000.0,0.0,0.0,1.0
58,1683078785,02843fac504798cce112ce29c2dca7cc86a2793e2c420382d363f68bb6e4cb90a2,02843fac504798cce112,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,1000000.0,0.0,0.0,1.0
57,0,0282df350084f7bb5ec5ee22690eab23378ea0278a73806e997c4be6ac8fa13c96,,[],#000000,,,,,,,,,,,,,,,,,,,,,,1.0,179997490.0,0.0,0.0,1.0
56,0,027df6517fc793eae466e15e5fe0da87a5c8b036b85936ed5dc8394efbcc2f83f9,,[],#000000,,,,,,,,,,,,,,,,,,,,,,1.0,5000000.0,0.0,0.0,1.0
55,1596958725,027d489e4cfe55b8a10f29bf1a7cd779a827d90a94d3bb160e0772dc6316875bba,Let there be Guang,"[{'network': 'tcp', 'addr': '172.86.124.234:9735'}]",#7fffd4,,,,,,,,,,tlv-onion,False,True,static-remote-key,False,True,,,,,,,0.0,0.0,1.0,100000000.0,1.0
51,1671383674,0278cd2670f3458a303703aa7711688482afd25efa000f38b39ed3bd755137351b,0278cd2670f3458a3037,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,0.0,0.0,1.0
50,1672889964,027894f99a67baaf712dc4c84eeb4fdd997f8abd7c67836cc9c01464f4296fd5d0,027894f99a67baaf712d,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,5000000.0,0.0,0.0,1.0
49,1682011436,0277739e1507183c53b265d25296b78d949a944f44630bbbaeea55652d45f39e72,0277739e1507183c53b2,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,87030.0,0.0,0.0,1.0
92,1682618031,02d91c492f45e0c9a65ff0efff9a6049dda332e406162c1613545b4e6925162a93,02d91c492f45e0c9a65f,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,0.0,0.0,1.0
94,1678632667,02dae949be211a47b0c909a28fbee900180e88e484e803b38e8c2b09f4946d44c4,02dae949be211a47b0c9,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,1000000.0,0.0,0.0,1.0
95,1676644945,02dbea4277f4656325621f2c860adcfc3234c98b979dceb60b26b1ab370b67fff6,02dbea4277f465632562,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,90000.0,0.0,0.0,1.0
34,1671333013,024600f39445b258e3efed8fb1cd70ad84a5911ebcbc21835106c1f3301fcd693c,024600f39445b258e3ef,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,1000000.0,0.0,0.0,1.0
154,0,037603c8c2cdedb9f9f188f046cc0686fa8a0dafb89395106e6dcea659c1d9445e,,[],#000000,,,,,,,,,,,,,,,,,,,,,,1.0,19000000.0,0.0,0.0,1.0
153,1684155239,0373457ac463076bf69f3412c9ea567588635f0185e52f3e4027eb65112bc5343f,0373457ac463076bf69f,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,0.0,0.0,1.0
152,0,036fa0dcbeb7d0e2947a7e9a3128d4a44d9af5b00daf9ca0a6c0724f4da4c1cbe9,,[],#000000,,,,,,,,,,,,,,,,,,,,,,1.0,12000000.0,0.0,0.0,1.0
145,1685040158,0362c993b027256a45333ac664f112fd78bb9e730acae0b315782638b48bdd68ca,0362c993b027256a4533,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,1000000.0,1.0
25,1680145909,022e96b1bc7a6e4fd12aa9c6bab692160f7bde7fe0cb8b688b4a63d5daac0f891d,022e96b1bc7a6e4fd12a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,700000.0,0.0,0.0,1.0
139,0,0349304a72d071eb013b2ed7c3f1236dcb5572855495d48c61250dbd3907a2d95a,,[],#000000,,,,,,,,,,,,,,,,,,,,,,1.0,5000000.0,0.0,0.0,1.0
138,1681908270,03469d22cb90b61e05ebe7b4464126149e278cc541522b3344dbc2f0991c83f3c2,03469d22cb90b61e05eb,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,80000000.0,0.0,0.0,1.0
29,1685027103,023da130e2cd9f66f8c6efc533bb733e29b76838b73e546bb2b1db971005bde609,023da130e2cd9f66f8c6,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,22000000.0,0.0,0.0,1.0
131,1682620738,033c29570e442d4567743c38456aaf7716c35852353926832327aefb9ee4592476,033c29570e442d456774,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,8000000.0,0.0,0.0,1.0
130,1682759705,033b7541841918534c106b553b9475badc9de3e361dd5cf4374927905643b723dc,033b7541841918534c10,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,2000000.0,0.0,0.0,1.0
129,1647588505,0336c9b68f15d5dda93e9747c9dc64cb7f8dc56800bbe2d065f18789c39c1039e0,0336c9b68f15d5dda93e,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,9000000.0,1.0
121,1684425156,0321409b9e57026aefb4adda6ebd4cca3097ab46ff0b152bdb947c3702b1628e91,0321409b9e57026aefb4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,1000000.0,0.0,0.0,1.0
120,1684171698,031fbefbeb181a27a5d07ad913e9609465ed77375ff000125a1322fe88313b3e29,031fbefbeb181a27a5d0,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,11000000.0,0.0,0.0,1.0
115,0,030a560935cd5d27ade70c7d45d61c46a5cccaacbf26ecfe26886755c622f72fce,,[],#000000,,,,,,,,,,,,,,,,,,,,,,1.0,21100000.0,0.0,0.0,1.0
114,1671752002,0309b902f259aa876ecbc3e8e93fa05b84d106e7fdaa82d714b13dc13f7865a036,0309b902f259aa876ecb,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,40000000.0,0.0,0.0,1.0
113,0,030974578662f7d2a3b070b70b41f3ba154e711ce07dffcce713a818070036b694,,[],#000000,,,,,,,,,,,,,,,,,,,,,,1.0,5000000.0,0.0,0.0,1.0
111,0,02f9bb85c9e1a85d91cc9fc833d6d03721ba66cd90ac59f45a1677e077ecadc024,,[],#000000,,,,,,,,,,,,,,,,,,,,,,1.0,5000000.0,0.0,0.0,1.0
31,1680495195,024147a09841e08100858a1e02e1aaea74d75b188619314a381ff274f6a8d282e7,024147a09841e0810085,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,0.0,0.0,1.0
107,1682946141,02eed9a7cc036f58539126bab6f4f01fa89734ffa9b2ce9dcbda7e93d75343f5b7,02eed9a7cc036f585391,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,8000000.0,0.0,0.0,1.0
104,1619945829,02e854b2d824a06ac691a198787ee7904a48683e0ba4eba407b533e457c820f799,02e854b2d824a06ac691,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,2995984.0,0.0,0.0,1.0
102,1671906515,02e555629de96ac697782457905bb8513216447c31f193921c2b56c2a396518981,02e555629de96ac69778,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,0.0,0.0,1.0
105,1684710920,02eb748be2076349531a66b6cebe0db50af282d4fe89d0da7160497ac1613efd12,02eb748be2076349531a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,500000.0,0.0,0.0,1.0
