,last_update,pub_key,alias,addresses,color,features.0.name,features.0.is_required,features.0.is_known,features.5.name,features.5.is_required,features.5.is_known,features.7.name,features.7.is_required,features.7.is_known,features.9.name,features.9.is_required,features.9.is_known,features.12.name,features.12.is_required,features.12.is_known,features.14.name,features.14.is_required,features.14.is_known,features.17.name,features.17.is_required,features.17.is_known,features.31.name,features.31.is_required,features.31.is_known,features.45.name,features.45.is_required,features.45.is_known,features.13.name,features.13.is_required,features.13.is_known,features.15.name,features.15.is_required,features.15.is_known,outCount,outCapacity,inCount,inCapacity,chCount
206,1718418484,03b56b32113a95aadd2f489fef2febd16b6106fb0808c31d86593979e991e2bf35,03b56b32113a95aadd2f,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,1.0,3000000.0,1.0,1000000.0,2.0
209,1698089452,03bfb113b7109e31fd0085f0604c369f22932fc3086326ddd52fba50c424c1a58b,03bfb113b7109e31fd00,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,0.0,0.0,2.0,209987030.0,2.0
212,1671271736,03c642ca098e6fda0ad465eaf989e8e92997aa6814b9455d07ee82c151db360267,03c642ca098e6fda0ad4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,0.0,0.0,2.0,90000000.0,2.0
214,1725300481,03cb062dac8aff95cbeb07250f985fe03cac99c230c1d0c8c195a2f9154d87b06a,03cb062dac8aff95cbeb,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,,,,,,,,,,0.0,0.0,2.0,70000000.0,2.0
216,1725546677,03cc7c5f1e3ed1c0e7f631529388d3862b4d051756285e77bbb5b074a603770427,03cc7c5f1e3ed1c0e7f6,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,0.0,0.0,2.0,54500000.0,2.0
219,1695647520,03d1184b1ca1e9b1b445d48989862c3b4947c90edffa13b53c38229d67f43a3734,03d1184b1ca1e9b1b445,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,0.0,0.0,2.0,209987030.0,2.0
221,1725577696,03d4ef4dea29d2a93644751723b354f1c586bf296afe4491a107a4a453f71b1ec2,03d4ef4dea29d2a93644,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,0.0,0.0,2.0,550000000.0,2.0
222,1700234015,03d56095bccf163f3f2292f655f5f71539ae920777777863616c9fd4a9f97d4875,03d56095bccf163f3f22,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,,,,,,,,,,,,,0.0,0.0,2.0,30000000.0,2.0
227,1723684413,03d9af3e2816331e2fa5ce465b3f18f54d889f6cb8e953068ca180bfbb31aff640,03d9af3e2816331e2fa5,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,,,,,,,,,,0.0,0.0,2.0,1040000.0,2.0
228,1702562928,03db35d92e72af28c5d81ec9ec86403bd62a31886e1f8eb3858642fe1ae72bbf29,03db35d92e72af28c5d8,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,0.0,0.0,2.0,200000.0,2.0
232,1708278369,03e40039db26f2a4c5d5f910f731f0780563785eaeb65437f471dc963b638a7c29,03e40039db26f2a4c5d5,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,,,,,,,,,,0.0,0.0,2.0,1100000.0,2.0
234,1691930309,03ea6dfff9e1cb747ff426da64bc849b60788864e6ca5e5ac746245273ddd7042a,03ea6dfff9e1cb747ff4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,0.0,0.0,2.0,50000000.0,2.0
236,1718233308,03ec158c87febb73e7478208c490b136f1f6f7aeaa77e3dd251e14b7d7f2daafca,03ec158c87febb73e747,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,0.0,0.0,2.0,2000000.0,2.0
237,1666728401,03ec729b8d558ce05455525577eec5872e104bd1ee52b69c744e7d61a6765fbc1c,jholdstock ⚡,"[{'network': 'tcp', 'addr': '51.68.214.224:9735'}]",#ff6600,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,0.0,0.0,2.0,208997490.0,2.0
239,1680946645,03eebddea06d3a59f639e3a42de0ab4b9c102d4fb3b8b5006ffcf511370bbd7fba,03eebddea06d3a59f639,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,0.0,0.0,2.0,15000000.0,2.0
245,1725401427,03f80f612a8899d9621af2bc0f988216e53907f58d293f4e85824b2d31e51290b8,03f80f612a8899d9621a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,0.0,0.0,2.0,120000000.0,2.0
246,1692209303,03f94a7237adc3caf0479403a66aacbff9d0e70c1a4ad4631e8e5aeab982eba2f0,03f94a7237adc3caf047,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,0.0,0.0,2.0,2100000.0,2.0
248,1718677063,03fd9b0688ebf5d648a347e0ea097b0391341dda57e2a698f14018412ad382ec5e,03fd9b0688ebf5d648a3,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,0.0,0.0,2.0,18000000.0,2.0
207,1685649033,03b6bd55812640653c9cc2c671f992a56b80492ae80c24d671d1483f93e4fb44a6,03b6bd55812640653c9c,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,4987030.0,1.0,200000000.0,2.0
203,1714479804,03af68d4b202a18269efa313e4c2e8d92946bfbeb8d873c8c6c1f104aab01edd1e,03af68d4b202a18269ef,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,,,,,,,,,,2.0,8000000.0,0.0,0.0,2.0
163,1718975042,033dd5dccb423c65d60bf6020eab1470fe49c20796d06696b6c9c434437ddf9022,033dd5dccb423c65d60b,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,2.0,197919330.0,0.0,0.0,2.0
200,1685126906,03ae7ae89d471e9f88d8d881e15508c0e89c93bfcabfe8e4fd545e9238dd06561b,03ae7ae89d471e9f88d8,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,987030.0,1.0,64252300.0,2.0
164,0,033e55e4ffca1eaf5d0645a1ac69dff029766594e0b77badc31ad6a8d6fabe5226,,[],#000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,209987030.0,0.0,0.0,2.0
165,1723217529,0340b65798a6bf46af88dfc20b70eccb100793cc0d704b2b487a67bfdee1ae7f7c,es.decred.live,"[{'network': 'tcp', 'addr': '82.223.23.73:9735'}]",#41bf53,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,200000000.0,1.0,107772747.0,2.0
169,1723177941,034a7b1c8a20e63f8e26cb0a493d3abcad6cb254e6a62ee3b31f55d74d5dab5e04,034a7b1c8a20e63f8e26,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,2.0,2000000.0,0.0,0.0,2.0
170,1690402487,034ebcf35394106f68e43f24d0ea1cadd31a467009a718cd2be2168ae08305a9b0,034ebcf35394106f68e4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,12000000.0,0.0,0.0,2.0
173,1684056177,0355237b0ee2fb8c65315b412e4b25587978867a9616f2bf6d967d2fdd5411d833,0355237b0ee2fb8c6531,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,3000000.0,0.0,0.0,2.0
175,1724690856,0359ed128b09770fbeb36ca838075b4529f215624cce1379db512ac67123f1573e,0359ed128b09770fbeb3,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,2.0,65239330.0,0.0,0.0,2.0
176,1687233063,035dbac5b1d87e63d7b167e5e11dee7e8bad0748d96bebc67dc29834988e001c3e,035dbac5b1d87e63d7b1,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,6000000.0,0.0,0.0,2.0
106,1725182931,02d0dbf6a68ce07daf4de8cf4b3e00d6c702c353d6eedffdbebac985783229e120,02d0dbf6a68ce07daf4d,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,2.0,45000000.0,0.0,0.0,2.0
180,1682493849,036951732458b4d486df5bed2704ea08014ba1c4447948456a0984413a94b3fd9f,036951732458b4d486df,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,20000000.0,0.0,0.0,2.0
182,1721826774,036a54d7f89f440c0a40df55110e47c0f337dc1414aac497a861cd1c5de82cd468,036a54d7f89f440c0a40,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,2.0,15000000.0,0.0,0.0,2.0
190,1709324458,037926bd460a90cbbc46a335ed687cc8ae5184c5543ea668ac1a3ae69ee685bbe0,037926bd460a90cbbc46,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,,,,,,,,,,1.0,87030.0,1.0,100000.0,2.0
191,1724707816,038346a59d3fcc0ec5d72ca228a68654c71c1dd6bf8163ef8832ede9775fea2b72,038346a59d3fcc0ec5d7,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,1.0,10000000.0,1.0,10000000.0,2.0
193,1694939272,038a95ee5edb9bb05c923755a1fdcd4a142e4cb2fff8812d56e58629d0e8a6507f,038a95ee5edb9bb05c92,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,10899999.0,0.0,0.0,2.0
194,1721656839,038c81f693e738d393376940b9b076fea7cbc673bc852bb06285bf55e0af434442,038c81f693e738d39337,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,,,,,,,,,,1.0,9987030.0,1.0,200000000.0,2.0
195,1724315395,038cf9e886950ce1cf019b07a23e8ec78d68a61278ebbc8fef493d8948df9e0642,038cf9e886950ce1cf01,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,1.0,2987030.0,1.0,194932300.0,2.0
196,1698710239,038d43005e29ebce387ddfbc6e180734bd6108855985c7b9428c59d96827eff5b4,038d43005e29ebce387d,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,,,,,,,,,,,,,1.0,6000000.0,1.0,6000000.0,2.0
199,1722794147,03aa81b5f1b0c2ed2ae4e2cb04f8616d60135adfb214fa8b29f6b5b81bfed514b0,03aa81b5f1b0c2ed2ae4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,2.0,200000000.0,0.0,0.0,2.0
107,1711493438,02d3e521a62ff3eeffbe8cd5ee82cc87d2cea70488aa682cb08d31161a094cfb48,02d3e521a62ff3eeffbe,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,2.0,5192730.0,0.0,0.0,2.0
125,1725561956,02e708e39dfe15b1a63d31c35802fffd0a9d74cf66e1c35760ee594e796cfb2650,02e708e39dfe15b1a63d,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,,,,,,,,,,,,,2.0,65000000.0,0.0,0.0,2.0
105,1687540176,02cd627ad03b49f4042988a9a1016af15d9ed6a84c4797a9ce979a2178ffb90d05,02cd627ad03b49f40429,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,110000000.0,0.0,0.0,2.0
37,1725364017,02441c0826d264328eac5e70832b96f80dd9634d78a5b5e92b55dd44fc2f8d30a1,02441c0826d264328eac,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,2.0,11000000.0,0.0,0.0,2.0
63,1682895725,027a08900fe29e956f9bb381d1dda8bcca5bdb2df3fbf1e011a69e7e8879b3a74a,027a08900fe29e956f9b,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,2000000.0,0.0,0.0,2.0
62,1681648456,027989fc89accb32284e6190dc37eb4440a6fc83bf4807212ac0f60310decb5503,027989fc89accb32284e,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,11000000.0,0.0,0.0,2.0
59,1719252926,0274dc898ad636c2e98149cfe10d5cd634db72c2db33bd308d56ab66c4641e4d51,0274dc898ad636c2e981,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,2.0,65239330.0,0.0,0.0,2.0
58,1725567073,02716fb3987498746b1c5840765fe55c1c19e6dd61eefb24ad3f12bb9b91a3c942,02716fb3987498746b1c,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,2.0,180000000.0,0.0,0.0,2.0
57,1705572818,026dd9f0aaeb6b5436d09a374436694f13b7c7f7e15a1a16d984097c31e9384b3a,026dd9f0aaeb6b5436d0,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,204987030.0,0.0,0.0,2.0
54,1685662999,0266c472c808766481260f185ce3f46074138e2839649ad52d8f76620976ddd7b5,0266c472c80876648126,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,10000000.0,0.0,0.0,2.0
53,1683324609,02657c9ab2c9bbdfe3b7df0a932cd7726aba9d81732606558d53249df93beb8045,02657c9ab2c9bbdfe3b7,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,2000000.0,0.0,0.0,2.0
50,1721592839,02625329f952d8ea38896474fbd9aa5328f657efb34141cde168b92f338ba35f27,02625329f952d8ea3889,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,2.0,20000000.0,0.0,0.0,2.0
49,1698702583,025fa6090fa03e61471f8cc32661ac259645cf99f062de3ac914dc5e6b7c7964f6,025fa6090fa03e61471f,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,110000000.0,0.0,0.0,2.0
48,1725538940,025bc3718fdcec764c1b18f186b94a1601d414140d525beb7d2a4cceabff9a5f05,025bc3718fdcec764c1b,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,2.0,10500000.0,0.0,0.0,2.0
46,1686411017,0255b8da5045ff966f1101a5000e29cc66f4b3a4ec057c72fb953c1ae03ad60144,0255b8da5045ff966f11,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,2899999.0,0.0,0.0,2.0
42,1724181826,024c6d81846ac627e8f15fafaf36bb3cf6e9cae420204d3bb5b34fbfc38bb07dd4,024c6d81846ac627e8f1,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,2.0,50000000.0,0.0,0.0,2.0
40,1722788239,02474eca009675327264a9e8c349a9b8e361049fd809244a048afb1d2411ffe98b,02474eca009675327264,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,2.0,9100000.0,0.0,0.0,2.0
38,1713940028,0245049682dce354c2329ffc8c5713edac1a03d7c1a91a644953ada1a7c158e3ca,0245049682dce354c232,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,,,,,,,,,,2.0,30000000.0,0.0,0.0,2.0
35,1693684972,023ec00c85492a99142a4bc5c53c155bdaed22a152f07468fbb573c228048ee07b,023ec00c85492a99142a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,200000000.0,0.0,0.0,2.0
78,1684866550,0290bd984dd8e6a99e30a392f949c4d0c40960407e685887ee7c5f75b0e36de8a8,0290bd984dd8e6a99e30,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,2000000.0,0.0,0.0,2.0
34,1704470604,023da130e2cd9f66f8c6efc533bb733e29b76838b73e546bb2b1db971005bde609,023da130e2cd9f66f8c6,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,,,,,,,,,,,,,2.0,129000000.0,0.0,0.0,2.0
33,1725276364,023c7fb7dd71d7a30d6b60d837d8c585c599ba963767f86497856fc7d39d27fb91,023c7fb7dd71d7a30d6b,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,2.0,196732299.0,0.0,0.0,2.0
32,1698423743,0239b4a7b4b2812acb25773fa68d3a70437033378339ddcebebdeb6b470dfc5938,0239b4a7b4b2812acb25,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,209987030.0,0.0,0.0,2.0
31,1684927670,02395c2dbf752f266e19127014f0dec551810465d1c9cf7f1a9d9db25ade64a3ab,02395c2dbf752f266e19,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,11000000.0,0.0,0.0,2.0
30,1677425562,02335246255b5607fe3d853ba44c564b2649afc11ac61f96314daf692ea82861b3,02335246255b5607fe3d,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,2000000.0,0.0,0.0,2.0
28,1723177193,022c41a397814c015510e25161842475b3666efbdee2645399359bb135bd0abc9f,uk.decred.live,"[{'network': 'tcp', 'addr': '77.68.30.82:9735'}]",#41bf53,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,439997490.0,0.0,0.0,2.0
26,1692101614,022b148a90458e5d77911f55a97221e305ea1c1bd98c5c8b3a5ad340929f62876d,022b148a90458e5d7791,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,6000000.0,0.0,0.0,2.0
25,1684900674,022ae62a396ec123b2a3c5948478fb8b79c908eaaba90328cbf8e41896895ed271,022ae62a396ec123b2a3,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,2.0,210000.0,0.0,0.0,2.0
14,1698516073,021e3de25a91849467df96012d4202591090680db3d6a8e85dd9ccbcaa4a870aef,021e3de25a91849467df,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,,,,,,,,,,,,,2.0,10000000.0,0.0,0.0,2.0
13,1724181633,021bfe2342b244124af783d9824de87c45e96fd5468db718785e5d1abc9235ad49,021bfe2342b244124af7,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,2.0,400000000.0,0.0,0.0,2.0
12,1714704353,021bd68b9f591646fa9575b0f68f2c2b2fef95bfb06252df23ca88e2bda3a9768c,021bd68b9f591646fa95,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,,,,,,,,,,2.0,90000000.0,0.0,0.0,2.0
