,last_update,pub_key,alias,addresses,color,features.0.name,features.0.is_required,features.0.is_known,features.5.name,features.5.is_required,features.5.is_known,features.7.name,features.7.is_required,features.7.is_known,features.9.name,features.9.is_required,features.9.is_known,features.12.name,features.12.is_required,features.12.is_known,features.14.name,features.14.is_required,features.14.is_known,features.17.name,features.17.is_required,features.17.is_known,features.31.name,features.31.is_required,features.31.is_known,features.13.name,features.13.is_required,features.13.is_known,features.15.name,features.15.is_required,features.15.is_known,features.45.name,features.45.is_required,features.45.is_known,outCount,outCapacity,inCount,inCapacity,chCount
187,1711842875,03bd03386d7b2efe80ae46d6c8cfcfdfcf9c9297a465ac0d48c110d11ae58ed509,hub0.bisonrelay.org,"[{'network': 'tcp', 'addr': '45.32.162.169:9735'}, {'network': 'tcp', 'addr': '[2001:19f0:9002:617:5400:4ff:fe40:5353]:9735'}]",#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,unknown,False,False,43.0,557035150.0,216.0,5922370175.0,259.0
168,1711462408,0378f2ac061acbbc68d46241074cc658479923b01bd3adaf161b77270f8123d385,lp0.bisonrelay.org,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,unknown,False,False,42.0,3382144600.0,86.0,5458332499.0,128.0
184,1711637952,03b3db734a1b7b9a33fa47854a934422a04e463eafcfb69c31157b7e88428eb88e,dhill,"[{'network': 'tcp', 'addr': '97.91.13.35:9735'}, {'network': 'tcp', 'addr': '[2001:470:c175:10::5]:9735'}]",#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,unknown,False,False,4.0,504500000.0,14.0,1411900000.0,18.0
91,1711820033,02c40ba38409c6ae0b895ea9741e9eb07be8e1cd2504580f221127e7b6e3340e83,⚡ln.dcrhive.com⚡,"[{'network': 'tcp', 'addr': '51.75.161.171:9735'}]",#a333ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,8.0,1750001998.0,5.0,766003140.0,13.0
152,1711814374,035367ba8ce27b52d1bcc6af833bb38b446e920b4b8e3ff6ee47e9a56a6b71fe54,dcrln-01.matheusd.com,"[{'network': 'tcp', 'addr': '45.63.21.56:9735'}]",#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,unknown,False,False,6.0,720397490.0,6.0,1089998822.0,12.0
17,1711637378,0221d5de42faf9b73facdde4048e945ed586e8f576f0613117d7e1f4a974812cd4,br00.bisonrelay.org,"[{'network': 'tcp', 'addr': '45.77.195.239:9735'}, {'network': 'tcp', 'addr': '[2001:19f0:9003:77c:5400:4ff:fe44:35b0]:9735'}]",#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,unknown,False,False,10.0,1351000000.0,0.0,0.0,10.0
120,1709690023,02f1a8b8d244d4ab76a4de2d533d1226c24457a862933db2ef11de2cb68b9c7b9e,02f1a8b8d244d4ab76a4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,6.0,18000000.0,1.0,1000000.0,7.0
176,1699388675,039ab1a7e8a34c252c6a75b923c85d5f2cd5d53bdcc86638809ccfa8e8a1e07ed3,039ab1a7e8a34c252c6a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,,,,,,,,,,,,,4.0,68000000.0,3.0,64000000.0,7.0
214,1666728401,03ec729b8d558ce05455525577eec5872e104bd1ee52b69c744e7d61a6765fbc1c,jholdstock ⚡,"[{'network': 'tcp', 'addr': '51.68.214.224:9735'}]",#ff6600,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,40000000.0,6.0,236045088.0,7.0
49,1697480661,026296f7990275e61ff204070490b501f85d4d4b8bf70e6a1a23beef8b132287fb,026296f7990275e61ff2,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,,,,,,,,,,,,,6.0,39000000.0,0.0,0.0,6.0
43,1711704058,02523239b1b281c8afaf80eac4385b4163a30017e17433d2e550511e4bbb6b75e0,02523239b1b281c8afaf,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,,,,,,,,,,,,,6.0,300000000.0,0.0,0.0,6.0
167,1686206303,0378e0cf1f369273cf6e8bdd16f7006ccdfab288235aa8c886c77f87db96c2658a,0378e0cf1f369273cf6e,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,5.0,2300000.0,0.0,0.0,5.0
68,1682909884,028b60c8054889be309d628a48b9a062bb20434b17a6da5c371c3bd227b30bd95a,028b60c8054889be309d,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,5.0,5000000.0,0.0,0.0,5.0
201,1711782364,03d59c3acef408f54870b4f06d18007ca069c6c7bce913d36aae79219c8f46b9d3,watchtower.decred.live,"[{'network': 'tcp', 'addr': '82.165.108.160:9735'}]",#41bf53,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,200000000.0,3.0,1473737653.0,4.0
206,1711654735,03dbfea1df6521b7e455e3bf0d42efda4e45ef5363c44684843f6556f2d9f005fc,03dbfea1df6521b7e455,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,unknown,False,False,0.0,0.0,4.0,4000000.0,4.0
210,1685321926,03e7c12c1a243741003805f7dcfb731394213a8926ec5ae861958e31750e042dae,03e7c12c1a2437410038,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,0.0,0.0,4.0,205037030.0,4.0
192,1687062517,03ca82a3db62af301cc3086fcec5a54822a938873e5e1d305565c72644da3df5ac,03ca82a3db62af301cc3,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,0.0,0.0,4.0,402987030.0,4.0
159,3155763620,0366033780fc72f864551f5b245a95620b2e539e54f8174023b7c4ce9b6ac3dccd,0366033780fc72f86455,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,4.0,410000000.0,0.0,0.0,4.0
145,1711677120,0342eb8f2335b0aae3237162e73c5549666f23e049863105297c0ebbec2dbb09a2,0342eb8f2335b0aae323,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,4.0,704987030.0,0.0,0.0,4.0
121,1711396968,02f90b47336316ee2d04a4801983299fdfa2fe671e5d187009998931b70e5211f6,02f90b47336316ee2d04,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,unknown,False,False,4.0,22000000.0,0.0,0.0,4.0
221,1641762028,03f2c91b29337de58a95ca90165b13a10e46e83b621cdf660ea30deeff127d44d1,Liq-BR,"[{'network': 'tcp', 'addr': '18.230.115.229:9735'}]",#009c3b,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,0.0,0.0,4.0,162947553.0,4.0
78,1711457107,02a4981b2619ca7bf2fc8b2044ee7f7afc427ad24c0c8e9b36ba756e424a0d1b0f,02a4981b2619ca7bf2fc,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,unknown,False,False,4.0,21100000.0,0.0,0.0,4.0
83,1711451282,02ae782edc9c43ccbaae4e725db9c882406d25af6167ac56c406b0f9b5ebfeb690,02ae782edc9c43ccbaae,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,4.0,119000000.0,0.0,0.0,4.0
194,1675131090,03cbcadde9253d59f8d5c76389dfe01707530fc520883c868614e14963a1a8f1b5,03cbcadde9253d59f8d5,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,0.0,0.0,4.0,1300000.0,4.0
161,1702937795,036a54d7f89f440c0a40df55110e47c0f337dc1414aac497a861cd1c5de82cd468,036a54d7f89f440c0a40,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,,,,,,,,,,,,,3.0,65000000.0,0.0,0.0,3.0
162,1677918301,036aca3d625e32f9aab486ec24d13f571b0b23c8419648bd8a8af4dc5c89c8f6b5,036aca3d625e32f9aab4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,3.0,5000000.0,0.0,0.0,3.0
154,1711639236,035663029fb750ae3ae4c10a01f80df01547040397599868c2fd6e9a00bbf252c8,035663029fb750ae3ae4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,3.0,70000000.0,0.0,0.0,3.0
39,1681899129,024850801640955431343b6c831d59beba4cdb909642034ad3e9a62d06ab9548c0,02485080164095543134,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,3.0,5000000.0,0.0,0.0,3.0
96,1711760539,02d747d515a8d23fa0b586a976ed0c7d1ab7b40ab5d15223497ccc399b248e3186,02d747d515a8d23fa0b5,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,,,,,,,,,,,,,3.0,30000000.0,0.0,0.0,3.0
193,1711218244,03cb062dac8aff95cbeb07250f985fe03cac99c230c1d0c8c195a2f9154d87b06a,03cb062dac8aff95cbeb,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,0.0,0.0,3.0,150000000.0,3.0
12,1711829649,021bfe2342b244124af783d9824de87c45e96fd5468db718785e5d1abc9235ad49,021bfe2342b244124af7,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,unknown,False,False,3.0,600000000.0,0.0,0.0,3.0
21,1711641285,0226d2ec91ac6cfe77b95a3672321d270f124cba85a1f84aeb9ab15f147537b2e0,0226d2ec91ac6cfe77b9,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,3.0,3000000.0,0.0,0.0,3.0
203,1711643597,03d67e5cf07b052968a0b5bcbcaf6bf170384fa461c79b69e18a78c2f2f84977cc,03d67e5cf07b052968a0,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,0.0,0.0,3.0,21000000.0,3.0
18,1697593433,0223017115ecbf026e8327cac9aceeb7e502683166f5721cbf6b7e07a358907e93,0223017115ecbf026e83,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,3.0,9000000.0,0.0,0.0,3.0
207,1711762553,03dcb813ed46de74aa2cf1c36e49ddbeb58f87feb282b0edc9fd4c0d1b06c7ccf3,03dcb813ed46de74aa2c,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,0.0,0.0,3.0,40000000.0,3.0
219,1687443747,03f1579779af33872e8b5908c93173553c7a204c1fbaea9cd077adbc4089590b91,03f1579779af33872e8b,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,0.0,0.0,3.0,109500000.0,3.0
134,1689481763,032870a6e89acfa3459000fbe8f0435d2c92e160a4927821b5edd622b815a9de73,032870a6e89acfa34590,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,204987030.0,0.0,0.0,2.0
133,1671556277,03239d2df1ab4e1f625a52e9670432ec673f3befe7ffa3937476ecceae5ca5ea9f,03239d2df1ab4e1f625a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,1100000.0,0.0,0.0,2.0
135,1706282619,032fc6b0ca4d4020d56712fac822cb41a2e0bd05b6c64dbb552c265d9d3ade890b,032fc6b0ca4d4020d567,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,2.0,70000000.0,0.0,0.0,2.0
129,1711650023,0318fe468a8bd7374b49c3f8f3bdc4c68ef670d0982ad54dad84bea5304b6f39df,0318fe468a8bd7374b49,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,2.0,90000000.0,0.0,0.0,2.0
137,1711485139,033274b026fe011d56477902bf63a3c6b36eaeafe91e87ca5d081b15a649525914,033274b026fe011d5647,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,unknown,False,False,2.0,65239330.0,0.0,0.0,2.0
128,1682344763,031692e04a3dc3cdc1cb0afd01bac0187f5c16b1ba97c80219c7323233e10eca50,031692e04a3dc3cdc1cb,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,5854630.0,0.0,0.0,2.0
123,1711381949,0306591f03a6cf0142f6d5fdc36ed3bfeba05c32953e868b726241b87b41806e04,0306591f03a6cf0142f6,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,2.0,65239330.0,0.0,0.0,2.0
138,1678131736,0334301a13892aede05636ab7229d211443b37df8714b1940701efd79484f60491,0334301a13892aede056,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,15000000.0,0.0,0.0,2.0
122,1682355393,0300188eb2dd15e870ff45bf9f04e26b96e8289576ecc1768f1e3a73bc00fe33e1,0300188eb2dd15e870ff,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,204987030.0,0.0,0.0,2.0
220,1711298638,03f28518038b972ce23677b9a4e05783fb864c206f1c018a44c9b9ac885d2d9e7f,03f28518038b972ce236,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,unknown,False,False,0.0,0.0,2.0,131579330.0,2.0
130,1683827671,031af7e23a369a6cc0169c39085b06bc0fb1513e16699b327c0b32bd9548bd8680,031af7e23a369a6cc016,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,380000.0,0.0,0.0,2.0
224,1711386114,03f80f612a8899d9621af2bc0f988216e53907f58d293f4e85824b2d31e51290b8,03f80f612a8899d9621a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,0.0,0.0,2.0,120000000.0,2.0
223,1711573383,03f65fadbbcede3f83c9f5c794ae9fdc3c568bf89f90721b5046fa6781d9bd3320,03f65fadbbcede3f83c9,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,unknown,False,False,0.0,0.0,2.0,90000000.0,2.0
141,1686097032,033a64ea12fb7d4fa7f4f74b897d170c70b22b3a38813df0c87fa0aae0b7f1b5a8,033a64ea12fb7d4fa7f4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,9500000.0,0.0,0.0,2.0
117,1711628037,02eda0c99c15fe8e4308ecc8454416df8ee43a4ee5a89089a81fc6ff0bdd20103d,02eda0c99c15fe8e4308,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,2.0,5000000.0,0.0,0.0,2.0
116,1696633387,02eb748be2076349531a66b6cebe0db50af282d4fe89d0da7160497ac1613efd12,02eb748be2076349531a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,,,,,,,,,,,,,2.0,300000.0,0.0,0.0,2.0
111,1683323435,02e6b2ad29ee80571129ea3d078e9e0200a45571445ffe33983c09874dbb9d0192,02e6b2ad29ee80571129,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,1100000.0,0.0,0.0,2.0
225,1692209303,03f94a7237adc3caf0479403a66aacbff9d0e70c1a4ad4631e8e5aeab982eba2f0,03f94a7237adc3caf047,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,0.0,0.0,2.0,2100000.0,2.0
108,1674762194,02e46a2b54005c1cbf196b8822d4a86dd46e78901696cb543acf97c2ef262b4ace,02e46a2b54005c1cbf19,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,11000000.0,0.0,0.0,2.0
106,1690861955,02e35ed6fedac4d6bd995016ccac5e1b5a4f59cf3554ee1f3539ebca5084472994,02e35ed6fedac4d6bd99,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,35000000.0,0.0,0.0,2.0
105,1688160384,02e04888fc17bb9d72e628548de30133f726980517635e126714da312f07a7344b,02e04888fc17bb9d72e6,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,5000000.0,0.0,0.0,2.0
104,1710406300,02dec4de51ac5d8c76f34dc70c6bbe4c12f8887b52fa759297acbe5390632eea56,02dec4de51ac5d8c76f3,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,,,,,,,,,,,,,2.0,20000000.0,0.0,0.0,2.0
102,1711650465,02dba1458a128647cc23c603d5cffd429d9db17489b86556cb106f093a3b4c0dec,02dba1458a128647cc23,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,,,,,,,,,,,,,2.0,200000000.0,0.0,0.0,2.0
100,1706183747,02d920c4ef3c515561b5cdfebd1c6f94187d430239be10cfcb60d348bcb2a42762,02d920c4ef3c515561b5,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,,,,,,,,,,,,,2.0,3000000.0,0.0,0.0,2.0
98,1711435380,02d7cd0d86afec9921af948998c8788cea7b81bb7c1b567a32b646feb86d88863d,02d7cd0d86afec9921af,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,,,,,,,,,,,,,2.0,510000000.0,0.0,0.0,2.0
227,1705334354,03fd9b0688ebf5d648a347e0ea097b0391341dda57e2a698f14018412ad382ec5e,03fd9b0688ebf5d648a3,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,,,,,,,,,,,,,0.0,0.0,2.0,18000000.0,2.0
97,1710360999,02d75c47f47f5b0547fecd429d49d88ae29b8ad4a99594408c154f3dfdbb1b660a,02d75c47f47f5b0547fe,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,2.0,520000000.0,0.0,0.0,2.0
139,1684761594,03351d2040f227583a8864440c35f89e898bb7702c9756414c686217f98e574f24,03351d2040f227583a88,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,11000000.0,0.0,0.0,2.0
216,1680946645,03eebddea06d3a59f639e3a42de0ab4b9c102d4fb3b8b5006ffcf511370bbd7fba,03eebddea06d3a59f639,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,0.0,0.0,2.0,15000000.0,2.0
143,0,033e55e4ffca1eaf5d0645a1ac69dff029766594e0b77badc31ad6a8d6fabe5226,,[],#000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,209987030.0,0.0,0.0,2.0
169,1709324458,037926bd460a90cbbc46a335ed687cc8ae5184c5543ea668ac1a3ae69ee685bbe0,037926bd460a90cbbc46,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,1.0,87030.0,1.0,100000.0,2.0
188,1698089452,03bfb113b7109e31fd0085f0604c369f22932fc3086326ddd52fba50c424c1a58b,03bfb113b7109e31fd00,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,0.0,0.0,2.0,209987030.0,2.0
195,1711656092,03cc7c5f1e3ed1c0e7f631529388d3862b4d051756285e77bbb5b074a603770427,03cc7c5f1e3ed1c0e7f6,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,0.0,0.0,2.0,9500000.0,2.0
186,1685649033,03b6bd55812640653c9cc2c671f992a56b80492ae80c24d671d1483f93e4fb44a6,03b6bd55812640653c9c,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,4987030.0,1.0,200000000.0,2.0
